"id","code","name","short_name","country_id"
"736","68320","АРЫСТАНСОР","","1"
"737","69800","АРЫСЬ I","АРЫС1","1"
"738","69801","АРЫСЬ II","","1"
"739","26670","АРЬЯ","","7"
"740","82603","АСАНОВО","","1"
"741","16352","АСАНОВСКИЙ","","11"
"742","09723","АСАРИ","","13"
"743","79380","АСБЕСТ","","7"
"744","14482","АСЕЕВКА","","11"
"745","14483","Асеевка (пп)","","11"
"746","63450","АСЕЕВСКАЯ","","7"
"747","65960","АСЕКЕЕВО","","7"
"748","17800","АСЕЛЬЕ","","7"
"749","87510","АСИНО","","7"
"750","55730","АСКЕРАН","","12"
"751","88700","АСКИЗ","","7"
"752","48486","АСЛАНОВО","","8"
"753","70453","АСПАРА","","1"
"754","70670","АССА","АССА","1"
"755","74340","АССАКЕ","","3"
"756","55112","АСТАЗУР","","12"
"757","69000","АСТАНА","","1"
"758","17760","АСТАПКОВИЧИ","","7"
"759","55410","АСТАРА","","12"
"760","55450","АСТАРА-ЭКСПОРТ","","12"
"761","69111","АСТРАХАНКА","","1"
"762","61680","АСТРАХАНЬ 1","","7"
"763","61690","АСТРАХАНЬ 2","","7"
"764","04742","АСТРАЧИ","","7"
"765","80030","АСФАЛЬТНАЯ","","7"
"766","75670","АТА","АТА","2"
"767","39431","АТАКИ","АККИС","9"
"768","51750","АТАМАН","","7"
"769","94250","АТАМАНОВКА","","7"
"770","75970","АТАМЫРАТ","","2"
"771","67622","АТАСУ","","1"
"772","11391","АТАШИЕНЕ","","13"
"773","69150","АТБАСАР","","1"
"774","54890","АТБУЛАК","","12"
"775","09101","АТГАЗЕНЕ","","13"
"776","25831","АТЕР","","7"
"777","78240","АТИГ","","7"
"778","60880","АТКАРСК","","7"
"779","25111","АТЛАШКИНО","","7"
"780","24772","АТРАТ","","7"
"781","69461","АТЫГАЙ","","1"
"782","24813","АТЫКОВО","","7"
"783","77800","АТЫМЬЯ","","7"
"784","66170","АТЫРАУ","АТЫРА","1"
"785","24683","АТЬМА","","7"
"786","51276","АТЮХТА","","7"
"787","24730","АТЯШЕВО","","7"
"788","08371","АУВЕРЕ","","5"
"789","09455","АУГШЦИЕМС","","13"
"790","71120","АУЛ","","1"
"791","13530","АУЛЬС","","11"
"792","96330","АУР","","7"
"793","09283","АУРИ","","13"
"794","09071","АУСЕКЛИС","","13"
"795","09951","АУЦЕ","","13"
"796","66225","АФАНАСЬЕВО","","1"
"797","25913","АФАНАСЬЕВСКИЙ","","7"
"798","52423","АФАПОСТИК","","7"
"799","52400","АФИПСКАЯ","","7"
"800","01560","АФРИКАНДА","","7"
"801","60871","АФРОСИМОВСКИЙ","","7"
"802","57750","АХАЛДАБА","","6"
"803","56330","АХАЛКАЛАКИ-ГРУЗОВАЯ","","6"
"804","56320","АХАЛКАЛАКИ-ПАССАЖИРСКАЯ","","6"
"805","57840","АХАЛЦИХЕ-ТОВАРНАЯ","","6"
"806","57810","АХАЛЦИХЕ-ТОВАРНАЯ ЭКСПОРТ","","6"
"807","72300","АХАНГАРАН","","3"
"808","56192","АХАШЕНИ","","6"
"809","64684","АХМЕТЬЕВО","","7"
"810","56482","АХПАТ","","10"
"811","86570","АХПУН","","7"
"812","56480","АХТАЛА","","10"
"813","56892","АХТАМАР","","10"
"814","51630","АХТАРИ","","7"
"815","61620","АХТУБА","","7"
"816","44620","АХТЫРКА","","8"
"817","52360","АХТЫРСКАЯ","","7"
"818","74320","АХУНБАБАЕВА","АХУНБ","3"
"819","56590","АХУРЯН","","10"
"820","56600","АХУРЯН-ЭКСПОРТ","","10"
"821","26812","АЦВЕЖ","","7"
"822","57830","АЦКУРИ","","6"
"823","09007","АЦОНЕ","","13"
"824","57391","АЧАДАРА","","6"
"825","24554","АЧАКС","","7"
"826","54383","АЧИ","","7"
"827","57320","АЧИГВАРИ","","6"
"828","88000","АЧИНСК 1","","7"
"829","88380","АЧИНСК 2","","7"
"830","24501","АЧКА","","7"
"831","51781","АЧКАСОВО","","7"
"832","65590","АША","Ш-КУД","7"
"833","75280","АШГАБАТ","АШГАБ","2"
"834","75290","АШГАБАТ-НАВАЛОЧНЫЙ","","2"
"835","53322","АШЕ","","7"
"836","05714","АШЕВО","","7"
"837","57923","АШЕНДА","","6"
"838","65272","АШКАДАР","","7"
"839","86501","АШМАРИНО","","7"
"840","23601","АШУКИНСКАЯ","","7"
"841","61780","АШУЛУК","","7"
"842","49173","АШУРКОВО","","8"
"843","81475","АЩЕ-БУТАК","","7"
"844","81450","АЩЕЛИСАЙСКАЯ","","1"
"845","68830","АЩИ-ГОЛЬ","","1"
"846","67732","АЩИСУ","","1"
"847","67791","АЩЫОЗЕК","","1"
"848","08260","АЭГВИЙДУ","","5"
"849","88061","АЭРОДРОМ","","7"
"851","22583","АЭРОЗОЛЬНЫЙ","","7"
"852","54753","АЭРОПОРТ","","12"
"856","19311","АЭРОПОРТ-ДОМОДЕДОВО","","7"
"857","63752","АЭРОПОРТ-КУРКМОЧ","","7"
"858","85013","АЭРОФЛОТ","","7"
"859","70870","АЯГОЗ","","1"
"860","91121","АЯМ","","7"
"861","77140","АЯТЬ","","7"
"862","95123","АЯЧИ","","7"
"863","75221","БАБАДУРМАЗ","","2"
"864","04640","БАБАЕВО","БАБВО","7"
"865","32924","БАБАКОВКА","","8"
"866","86231","БАБАНАКОВО","","7"
"867","44371","БАБАРИКОВСКАЯ","","8"
"868","59350","БАБАРЫКИНО","","7"
"869","69030","БАБАТАЙ","","1"
"870","54223","БАБАЮРТ","","7"
"871","72431","БАБАЯРОВ","","3"
"872","44733","БАБЕНКОВО","","8"
"873","76212","БАБИКИ","","7"
"874","14771","БАБИНО","","11"
"876","04229","БАБИНО 2","","7"
"877","09674","БАБИТЕ","","13"
"878","34812","БАБИЧЕВСКИЙ","","8"
"879","15442","БАБИЧИ","","11"
"880","96311","БАБСТОВО","","7"
"881","21511","БАБУРИНО","","7"
"882","78680","БАБУШКИНО","","7"
"883","18460","БАБЫНИНО","","7"
"884","31720","БАВЛЕНЫ","","7"
"885","62080","БАГАЕВКА","","7"
"886","83750","БАГАН","","7"
"887","79555","БАГАРЯК","","7"
"888","73850","БАГАТ","БОГАТ","3"
"889","47112","БАГЕРОВО","","8"
"890","71860","БАГИШ","","4"
"891","54756","БАГЛАР","","12"
"892","45600","БАГЛЕЙ","","8"
"893","57422","БАГНАШЕНИ","","6"
"894","56641","БАГРАВАН","","10"
"895","10220","БАГРАТИОНОВСК","","7"
"896","10230","БАГРАТИОНОВСК-ЭКСПОРТ","","7"
"897","31332","БАГРИМОВО","","7"
"898","36861","БАГРИНОВКА","","8"
"899","76702","БАГУЛ","","7"
"900","92450","БАГУЛЬНАЯ","","7"
"901","94070","БАДА","","7"
"902","03320","БАДАЕВСКАЯ","","7"
"903","89052","БАДАЛОЖНЫЙ","","7"
"904","69840","БАДАМ","БАДАМ","1"
"905","91853","БАДЖАЛ","","7"
"906","56140","БАДИАУРИ","","6"
"907","34111","БАДОВКА","","8"
"908","25772","БАДРЯШ","","7"
"909","10434","БАЕВКА","","7"
"910","10432","БАЕВКА II","","7"
"911","79350","БАЖЕНОВО","","7"
"912","78222","БАЖУКОВО","","7"
"913","35451","БАЗА","","8"
"915","88705","БАЗА МК","","7"
"916","93763","БАЗА ПМС","","7"
"918","89210","БАЗАИХА","","7"
"919","57672","БАЗАЛЕТИ","","6"
"920","64230","БАЗАРНАЯ","","7"
"921","64754","БАЗАРОВКА","","7"
"922","63191","БАЗЕВО","","7"
"923","88451","БАЗЫР","","7"
"924","66673","БАЗЫРОВО","","1"
"925","67210","БАЙГАКУМ","","1"
"926","59772","БАЙГОРА","","7"
"927","41042","БАЙДАКОВКА","","8"
"928","82707","БАЙДАРЫ","","7"
"929","64424","БАЙДЕРЯКОВО","","7"
"930","21051","БАЙДИКИ","","7"
"931","28862","БАЙДУК","","7"
"932","60768","БАЙКА","","7"
"933","87260","БАЙКАИМ","","7"
"934","93360","БАЙКАЛ","","7"
"935","93370","БАЙКАЛ-ПЕРЕВАЛКА","","7"
"936","93380","БАЙКАЛЬСК","","7"
"937","93468","БАЙКАЛЬСКИЙ ПРИБОЙ","","7"
"938","93372","БАЙКАЛЬСК-ПАССАЖИРСКИЙ","","7"
"939","99441","БАЙКОВО","","7"
"940","42473","БАЙКОВЩИНА","","8"
"941","10781","БАЙОРАЙ","","14"
"942","50060","БАЙРАК","","8"
"943","54271","БАЙРАМ","","7"
"944","75090","БАЙРАМАЛЫ","","2"
"945","92040","БАЙРОНОВКА","","7"
"946","64864","БАЙРЯКИНО","","7"
"947","70040","БАЙСЕРКЕ","","1"
"948","12503","БАЙСОГАЛА","","14"
"949","81590","БАЙТУК","","7"
"950","67056","БАЙ-ХОЖА","","1"
"951","60510","БАЙЧУРОВО","","7"
"952","70301","БАЙШЕШЕК","","1"
"953","66882","БАКАЙ","","1"
"954","80690","БАКАЛ","","7"
"955","52150","БАКАНСКАЯ","","7"
"956","90383","БАКАНЫ","","7"
"957","29030","БАКАРИЦА","","7"
"958","29080","БАКАРИЦА-ПЕРЕВАЛКА","","7"
"959","29100","БАКАРИЦА-ЭКСПОРТ","","7"
"960","05742","БАКАЧ","","7"
"961","61001","БАКИНСКАЯ","","7"
"962","44602","БАКИРОВКА","","8"
"963","54706","БАКИХАНОВ","","12"
"964","30293","БАКЛАНКА","БАКЛ.","7"
"965","32503","БАКЛАНОВО","","8"
"966","18175","БАКОВКА","","7"
"967","66183","БАКСАЙ","","1"
"968","53771","БАКСАН","","7"
"969","82671","БАКСАРЫ","","7"
"970","73530","БАКТРИЯ","БАКТР","3"
"971","67201","БАКТЫСАЙ","","1"
"972","06882","БАКУНИНО","","7"
"973","54711","БАКУ-ПАССАЖИРСКАЯ","","12"
"974","57773","БАКУРИАНИ","","6"
"975","56184","БАКУРЦИХЕ","","6"
"976","54710","БАКУ-ТОВАРНАЯ","","12"
"977","54920","БАКУ-ТОВАРНАЯ-ПАРОМ","","12"
"978","54730","БАКУ-ТОРГОВАЯ ПРИСТАНЬ","","12"
"979","54720","БАКУ-ТОРГОВАЯ ПРИСТАНЬ-ПЕРЕВАЛ","","12"
"980","54740","БАКУ-ТОРГОВАЯ ПРИСТАНЬ-ЭКСПОРТ","","12"
"981","43332","БАКШЕЕВКА","","8"
"982","54771","БАКЭЛЕКТРОАВТОМАТ","","12"
"983","18360","БАЛАБАНОВО","","7"
"984","55186","БАЛА-БЕГМАНЛЫ","","12"
"985","55184","БАЛАБЕК","БАЛАК","12"
"986","46071","БАЛАБИНО","","8"
"987","92431","БАЛАГА","","7"
"988","87540","БАЛАГАЧЕВО","","7"
"989","54680","БАЛАДЖАРЫ","","12"
"990","89065","БАЛАЙ","","7"
"991","31330","БАЛАКИРЕВО","31330","7"
"992","44390","БАЛАКЛЕЯ","","8"
"993","42272","БАЛАКЛЕЯ 1","","8"
"994","42271","БАЛАКЛЕЯ 2","","8"
"995","62510","БАЛАКОВО","","7"
"996","70894","БАЛАКТЫ-КОЛЬ","","1"
"997","64722","БАЛАНДАЕВО","","7"
"998","80190","БАЛАНДИНО","","7"
"999","92582","БАЛАРИХТА","","7"
"1000","26180","БАЛАХНА","","7"
"1001","24402","БАЛАХОНИХА","","7"
"1002","64310","БАЛАШЕЙКА","БАЛАШ","7"
"1003","23030","БАЛАШИХА","","7"
"1004","60642","БАЛАШОВ II","","7"
"1005","60530","БАЛАШОВ 1","","7"
"1006","60540","БАЛАШОВ-ПАССАЖИРСКИЙ","","7"
"1007","90437","БАЛБУХТА","","7"
"1008","11164","БАЛВИ","","13"
"1009","83482","БАЛГА","","1"
"1010","70112","БАЛГАЛЫ","","1"
"1011","11101","БАЛЕ","","13"
"1012","21280","БАЛЕВО","","7"
"1013","27580","БАЛЕЗИНО","БАЛЗН","7"
"1014","33320","БАЛИН","","8"
"1015","75400","БАЛКАНАБАТ","БАЛКН","2"
"1016","44230","БАЛКИ","","8"
"1017","12363","БАЛКУНАЙ","","14"
"1018","75396","БАЛЛА-ИШЕМ","","2"
"1019","76090","БАЛМОШНАЯ","","7"
"1020","59391","БАЛОВИНКИ","","7"
"1021","45570","БАЛОВКА","","8"
"1022","41950","БАЛОВНОЕ","","8"
"1023","09110","БАЛОЖИ","","13"
"1024","40690","БАЛТА","","8"
"1025","09482","БАЛТАВА","","13"
"1026","12095","БАЛТАМИШКИС","","14"
"1027","10340","БАЛТИЙСК","","7"
"1028","10320","БАЛТИЙСКИЙ ЛЕС","","7"
"1029","10350","БАЛТИЙСКИЙ ЛЕС-ЭКСПОРТ","","7"
"1030","10390","БАЛТИЙСК-ЭКСПОРТ","","7"
"1031","60802","БАЛТИНКА","","7"
"1032","09551","БАЛТЭЗЕРС","БАЛЕЗ","13"
"1033","75043","БАЛХАНА","","2"
"1034","67750","БАЛХАШ I","","1"
"1035","67751","БАЛХАШ II","","1"
"1036","88650","БАЛЫКСУ","","7"
"1037","27432","БАЛЫШУР","","7"
"1038","94030","БАЛЯГА","","7"
"1039","98758","БАМБУРОВО","БМОРЕ","7"
"1040","95160","БАМОВСКАЯ","","7"
"1041","75360","БАМЫ","БАМЫ","2"
"1042","41221","БАНДУРКА","","8"
"1043","98823","БАНЕВУРОВО","","7"
"1044","38942","БАНИЛОВ","","8"
"1045","32850","БАНИЧИ","","8"
"1046","76064","БАННАЯ ГОРА","","7"
"1047","49240","БАНТЫШЕВО","","8"
"1048","33260","БАР","","8"
"1049","79541","БАРАБАНОВО","","7"
"1050","83360","БАРАБИНСК","","7"
"1051","40192","БАРАБОЙ","","8"
"1052","83358","БАРАБУШКА","","7"
"1053","16211","БАРАВУХА","","11"
"1054","68110","БАРАНКУЛЬСКИЙ","","1"
"1055","13890","БАРАНОВИЧИ-ПОЛЕССКИЕ","","11"
"1056","13843","БАРАНОВИЧИ-СЕВЕРНЫЕ","","11"
"1057","13850","БАРАНОВИЧИ-ЦЕНТРАЛЬНЫЕ","","11"
"1058","06214","БАРАНОВКА","","7"
"1059","21061","БАРАНОВО","","7"
"1061","98840","БАРАНОВСКИЙ","","7"
"1062","65545","БАРАНЦЕВО","","7"
"1063","77250","БАРАНЧИНСКАЯ","","7"
"1064","34122","БАРАНЬЕ","","8"
"1065","57384","БАРАТАШВИЛИ","","6"
"1066","93630","БАРАТЫ","","7"
"1067","15140","БАРБАРОВ","","11"
"1068","38944","БАРБЕШТЫ","","8"
"1069","49260","БАРВЕНКОВО","","8"
"1070","34803","БАРВИНОВКА","","8"
"1071","41473","БАРВИНОК","","8"
"1072","18184","БАРВИХА","","7"
"1073","55480","БАРГУШЕТЫ","","12"
"1074","55530","БАРДА","","12"
"1075","56183","БАРДЖИСХЕВИ","","6"
"1076","86310","БАРДИНО","","7"
"1077","87200","БАРЗАС","","7"
"1078","80651","БАРИТНАЯ","","7"
"1079","15612","БАРКАЛАБОВО","","11"
"1080","38300","БАРКАСОВО","","8"
"1081","64731","БАРКОВО","","7"
"1082","85164","БАРЛАК","","7"
"1083","68533","БАРМАК","","1"
"1084","23250","БАРМИНО","","7"
"1085","57413","БАРМЫШ","","6"
"1086","84010","БАРНАУЛ","","7"
"1087","84040","БАРНАУЛ-ПЕРЕВАЛКА","","7"
"1088","82782","БАРНЕВКА","","7"
"1089","60980","БАРНУКОВКА","","7"
"1090","50660","БАРОНСКАЯ","","8"
"1091","72180","БАРРАЖ","","3"
"1092","18615","БАРРИКАДНАЯ","","7"
"1093","61021","БАРРИКАДЫ","","7"
"1094","73711","БАРСА-КЕЛЬМЕС","","3"
"1095","06532","БАРСОВО","","7"
"1096","98811","БАРСОВЫЙ","","7"
"1097","14133","БАРСУКИ","","11"
"1099","10478","БАРСУКОВКА","","7"
"1100","55130","БАРТАЗ","","12"
"1101","06342","БАРТЕНЕВО","","7"
"1102","25842","БАРТЫМ","","7"
"1103","98451","БАРХАТНАЯ","","7"
"1104","55750","БАРХУДАРЛЫ","","12"
"1105","55770","БАРХУДАРЛЫ-ЭКСПОРТ","","12"
"1106","19270","БАРЫБИНО","","7"
"1107","64250","БАРЫШ","","7"
"1108","32270","БАРЫШЕВКА","","8"
"1109","18750","БАРЯТИНСКАЯ","","7"
"1110","68532","БАСАГАШ","","1"
"1111","87375","БАСАНДАЙКА","","7"
"1112","39900","БАСАРАБЯСКА","","9"
"1113","39240","БАСАРАБЯСКА-ЭКСПОРТ (РЗД.121 КМ)","","9"
"1114","61065","БАСАРГИНО","","7"
"1115","54165","БАСИНСКАЯ","","7"
"1116","17480","БАСКАКОВКА","","7"
"1117","76760","БАСКАЯ","","7"
"1118","78321","БАСКИНСКИЙ","","7"
"1119","24751","БАСОВО","","7"
"1120","76762","БАССЕГ","","7"
"1121","13780","БАСТУНЫ","","11"
"1122","21544","БАСТЫЕВО","","7"
"1123","44560","БАСЫ","","8"
"1124","18583","БАТАГОВО","","7"
"1125","51000","БАТАЙСК","","7"
"1126","10660","БАТАКЯЙ","","14"
"1127","06940","БАТАЛИНО","Б-АЛИ","7"
"1128","81670","БАТАЛЫ","","1"
"1129","93260","БАТАРЕЙНАЯ","","7"
"1130","54266","БАТАШЕВСКИЙ","","7"
"1131","38250","БАТЕВО","","8"
"1132","38260","БАТЕВО (В ВЕНГРИЮ )","","8"
"1133","24871","БАТЕЕВО","","7"
"1134","05830","БАТЕЦКАЯ","","7"
"1135","48278","БАТМАНКА","","8"
"1136","38254","БАТРАДЬ","","8"
"1137","57970","БАТУМИ-ТОВ. ПАРОМНАЯ ЭКСПОРТ","","6"
"1138","57150","БАТУМИ-ТОВАРНАЯ","","6"
"1139","57140","БАТУМИ-ТОВАРНАЯ ЭКСПОРТ","","6"
"1140","57990","БАТУМИ-ТОВАРНАЯ(ПАРОМ, ЭКСПОРТ НА ВАРНУ)","","6"
"1141","57790","БАТУМИ-ТОВ.-ЭКС.(ПАРОМ НА РУМЫНИЮ)","","6"
"1142","84130","БАТУННАЯ","","7"
"1143","46690","БАТУРИНСКАЯ","","8"
"1144","83568","БАТУРКИ","","7"
"1145","13128","БАТЧА","","11"
"1146","21251","БАТЬКОВО","","7"
"1147","17542","БАТЮШКОВО","","7"
"1148","37091","БАТЯТЫЧЕ","","8"
"1149","68630","БАУМАНСКАЯ","","1"
"1150","75340","БАХАРДЕН","","2"
"1151","76140","БАХАРЕВКА","","7"
"1152","05821","БАХАРЕВО","","7"
"1153","32590","БАХМАЧ-КИЕВСКИЙ","","8"
"1154","32600","БАХМАЧ-ПАССАЖИРСКИЙ","","8"
"1155","32610","БАХМАЧ-ТОВАРНЫЙ","","8"
"1156","79240","БАХМЕТСКОЕ","","7"
"1157","39180","БАХМУТ","","9"
"1158","50781","БАХМУТОВКА","","8"
"1159","72480","БАХТ","","3"
"1160","66938","БАХТИОЗИНО","","1"
"1161","23561","БАХЧИВАНДЖИ","","7"
"1162","47360","БАХЧИСАРАЙ","","8"
"1163","70133","БАХША","","1"
"1164","79574","БАЧКУНСКИЙ","","7"
"1165","23381","БАЧМАНОВО","","7"
"1166","27423","БАЧУМОВО","","7"
"1167","55070","БАШБАШИ","","12"
"1168","39732","БАШКАЛИЯ","","9"
"1169","18341","БАШКИНО","","7"
"1170","63841","БАШКИРСКОЕ","","7"
"1171","63290","БАШМАКОВО","","7"
"1172","41481","БАШТАНКА","","8"
"1173","84216","БАЮНОВО","","7"
"1174","39721","БАЮШ","","9"
"1175","55631","БАЯН","","12"
"1177","56750","БАЯНДУР","","10"
"1178","68662","БАЯНТАЙ","","1"
"1179","09452","БАЯРИ","","13"
"1180","72510","БАЯУТ","БАЯУТ","3"
"1181","64814","БЕГИШЕВО","","7"
